"x","y","psi","spp"
206.2329,909.215,3,30
598.9369,801.7862,3,46
923.3503,531.3272,2,15
274.3505,78.50545,1,30
192.4623,328.5877,2,21
425.741,367.4405,1,32
867.6605,87.33896,2,32
367.6531,866.9919,3,34
470.7683,149.5052,1,14
957.0508,196.2056,2,32
68.86877,758.7044,3,40
206.9861,986.0163,2,19
805.8393,695.8927,2,9
907.6526,510.2844,2,15
254.6454,889.4958,3,39
978.8886,56.63585,2,9
712.5418,925.4349,3,25
10.42529,835.2426,3,25
687.4474,930.866,3,1
265.0305,374.4324,3,38
753.8564,371.7686,1,20
555.6835,309.3853,3,40
899.4004,334.8049,2,9
692.8108,415.374,2,9
476.0745,852.2998,3,42
134.5896,568.6924,1,30
392.0184,830.5476,3,33
342.7982,656.9497,2,22
766.9193,248.9072,1,14
914.9536,218.6011,2,15
744.5774,275.3522,1,38
134.2224,867.8546,3,39
459.9089,883.3687,1,14
511.0129,807.5811,3,25
518.2705,283.4727,1,5
414.863,875.3817,3,28
914.9295,654.4661,2,36
546.3857,369.9745,2,15
687.3536,611.9792,2,45
512.6409,585.9849,2,15
867.886,853.2839,2,19
636.1524,770.6223,2,43
544.6933,203.0703,1,38
106.1902,444.263,3,38
497.3202,327.0901,3,39
223.7831,567.2048,2,32
13.07465,30.90912,1,16
269.0793,861.7004,3,25
129.7922,528.9332,2,19
925.402,830.9791,2,28
458.3671,674.4029,2,45
667.8603,150.3367,1,34
480.5392,967.249,3,42
223.8211,604.4077,3,34
42.31059,971.2504,3,30
840.5185,635.6734,1,41
929.0768,400.3544,2,12
753.5822,387.0172,2,22
851.6241,896.8024,3,34
863.0722,728.5837,2,47
906.9453,773.2533,2,44
534.7339,787.2148,2,9
105.9664,606.5882,2,17
154.4463,149.4986,2,12
818.7065,968.7972,3,39
303.3461,633.13,3,33
890.5867,985.977,3,14
27.10059,170.0357,1,34
55.07708,212.2092,1,16
325.1486,686.1659,2,19
672.2364,820.4446,3,40
209.3961,566.8586,1,3
583.6127,923.6045,2,7
496.3905,74.06143,1,16
56.59959,645.2462,3,17
946.7564,222.2363,2,2
212.3211,454.8061,2,9
971.9069,976.3079,1,38
131.174,766.3882,2,17
360.5005,847.9228,3,40
911.2788,679.4739,2,4
140.7458,344.6398,1,16
364.9801,369.5045,2,15
510.8438,464.9623,2,2
458.6767,711.6486,2,15
216.6422,538.7869,2,9
961.9438,355.0371,2,28
490.0138,217.1281,2,39
624.5265,891.271,3,39
410.6681,974.0721,3,28
13.25987,635.073,2,2
278.7532,184.1612,1,42
55.90418,330.5124,1,44
182.5859,992.9941,3,33
139.0614,692.3512,1,20
895.6531,180.213,2,9
155.1266,273.5485,3,22
191.8059,568.9885,2,12
841.1678,201.6465,2,36
729.86,391.126,1,4
648.2318,46.35026,2,37
730.784,967.4898,3,39
314.917,178.6463,1,18
588.1951,699.8407,2,45
32.36618,983.2282,3,17
271.8801,798.0925,3,25
185.7175,455.4308,2,44
730.3969,187.3253,2,9
958.2651,600.4053,2,17
693.6559,580.5043,2,15
15.90456,300.6774,2,21
790.773,790.4813,3,44
193.0511,818.1871,3,34
870.8223,362.405,2,9
709.0175,113.6967,2,43
156.9082,123.6541,1,5
641.059,903.0372,3,38
328.4066,347.2974,2,9
742.4255,112.5663,2,9
507.5909,154.0229,2,42
561.4023,434.2063,2,37
46.80396,816.4941,3,10
119.5575,389.0885,1,33
171.5974,779.9497,3,28
364.8309,470.788,3,17
770.3714,717.7177,2,9
225.2721,965.9005,3,33
757.2086,822.7892,2,36
140.9042,1.205576,1,7
606.9281,345.456,2,28
233.5761,351.9317,2,29
565.0573,320.6089,1,1
831.167,470.927,2,27
313.249,248.8335,1,49
142.6309,2.374902,1,7
987.5895,312.5673,2,42
824.2193,235.3744,1,35
130.5069,828.3288,3,28
193.3593,312.4455,1,17
820.1964,957.5006,3,39
51.08966,898.4728,3,33
857.0438,431.5218,3,25
947.0549,306.3173,2,45
501.7622,374.5071,3,44
366.5431,66.35465,2,13
962.4981,392.2139,2,9
207.3093,189.6894,1,9
281.6433,217.4375,2,11
179.4378,374.6418,2,18
86.91001,146.7816,1,20
851.4136,651.3045,2,15
782.1799,392.6359,2,9
640.596,694.4291,3,46
98.66107,128.1551,1,45
794.3916,645.3055,2,4
534.9405,750.9178,2,21
766.5062,390.6948,2,15
359.1958,519.0844,3,34
974.829,891.2403,3,11
659.4559,323.7971,1,28
333.3889,50.4961,1,28
571.7511,961.8576,2,15
24.76773,863.9888,3,17
504.44,867.9571,3,30
672.9124,720.9995,2,19
696.5284,398.1531,3,17
478.787,241.5388,1,31
241.3666,630.5831,3,40
97.68267,757.4976,2,44
863.3549,900.5594,2,19
334.0389,535.6202,3,10
916.5997,442.6234,2,19
423.6993,725.5184,3,2
344.4534,280.6371,3,31
642.389,706.614,3,33
583.9729,651.2497,2,15
787.1568,158.4423,2,9
798.4417,267.3241,1,35
338.7538,781.6222,3,38
795.2686,13.64977,3,45
387.3917,194.8791,2,19
705.2986,343.1363,3,25
640.5404,123.6796,2,29
968.9606,332.7368,2,19
700.824,504.1104,2,43
884.1731,170.2415,1,17
966.7994,923.6442,2,17
665.3267,246.4297,2,32
626.7809,378.1454,2,22
105.2311,124.7351,1,20
764.1728,347.7899,2,36
429.0244,434.5962,3,45
298.715,128.0746,3,25
18.31269,730.445,1,40
128.2678,812.1087,3,34
359.2755,247.613,1,7
942.7563,693.711,2,17
415.8199,787.5092,3,34
287.7299,160.4736,1,17
636.5632,16.89018,2,9
853.1359,770.7505,2,9
39.73469,970.9442,3,30
623.9396,95.36996,2,44
627.2864,323.7204,2,13
481.731,423.4015,3,17
522.9346,957.6485,2,27
368.924,600.7436,2,2
743.4397,848.8159,3,45
212.0294,609.7999,2,9
289.9544,403.0345,3,40
312.7397,442.6325,1,30
503.4968,369.5819,3,28
331.2531,749.84,2,15
269.8274,132.7361,2,15
312.3971,621.4561,2,9
802.2129,283.8259,1,44
154.0938,466.1821,2,7
395.054,721.4222,1,11
132.7661,643.5689,2,21
452.241,622.2321,3,33
86.93688,232.3909,2,15
869.4386,140.8516,1,20
701.6817,817.8922,2,23
258.8109,441.4947,3,22
461.1267,413.9149,1,19
631.0704,70.91207,2,39
87.58928,452.0425,3,44
613.4686,350.4099,1,41
55.91717,121.5565,1,46
297.0117,207.4452,2,15
603.735,671.8363,2,15
25.47373,501.4008,2,35
258.4141,559.4296,3,45
875.6776,921.9522,2,9
636.8241,406.7924,2,15
403.3911,966.9488,3,2
248.0875,840.2202,3,20
117.9666,972.2108,2,44
183.1403,833.0188,2,9
876.9326,781.2946,2,21
784.2085,357.2336,2,19
124.6946,112.6631,3,40
651.6343,734.8244,2,13
287.2019,649.8836,2,42
433.7952,911.0201,2,23
66.53102,313.6816,1,21
127.1435,643.3857,2,28
584.6056,14.11024,2,23
251.1108,685.5069,2,27
263.3787,116.4237,2,15
448.2408,93.23383,1,9
423.4414,323.6924,1,20
626.1246,262.164,2,30
727.4977,738.0117,2,39
975.0035,424.2481,2,27
24.51971,620.944,2,23
484.9264,469.6714,1,8
600.7244,471.1295,2,15
290.6152,89.94909,2,21
254.5218,318.509,2,4
104.5507,277.5579,2,9
311.5494,67.42837,1,49
916.5459,217.6473,2,47
794.2251,700.4424,2,15
92.00005,176.1951,2,4
763.0662,53.21246,1,20
464.8634,292.7985,3,26
801.3751,110.2496,1,11
698.574,719.3953,3,33
35.8802,50.63434,2,12
597.1478,543.8295,2,37
534.4514,187.8449,1,38
507.2178,349.1841,3,25
443.5278,808.2205,3,34
763.9071,189.7834,2,28
91.21616,230.2931,3,34
398.063,946.9018,3,44
377.051,361.3403,2,21
64.08609,647.8242,2,45
652.3138,493.475,2,15
350.5374,693.1718,2,15
521.1728,908.1357,3,40
823.6231,717.3921,2,9
417.1961,197.4176,1,30
489.6986,710.0782,2,32
260.2467,330.5183,1,25
161.2059,634.5759,2,9
258.8146,2.17064,1,20
274.2199,498.0013,2,15
891.7985,781.0304,3,38
401.673,513.0988,3,34
265.8593,497.1844,3,39
776.2614,736.0239,2,1
51.67293,946.9484,2,4
537.3769,792.7237,3,42
912.6678,701.264,2,47
534.1086,855.3786,2,9
651.535,581.5062,2,9
804.6869,33.13777,1,14
364.379,746.9803,3,46
364.7505,436.3109,3,40
827.6695,83.4776,1,16
194.1107,566.5601,3,18
84.75131,33.4571,1,20
287.9664,99.15268,2,11
275.4599,40.53329,1,21
217.9056,77.04693,1,28
105.4942,150.2074,1,44
674.4067,680.5206,2,7
86.79966,349.5565,2,9
102.0955,610.6511,3,40
286.9773,505.2434,2,11
922.2971,510.7307,2,32
449.2934,214.213,2,45
582.7072,875.483,3,38
911.3016,235.4829,2,21
136.2013,119.8119,1,30
245.5095,873.9278,3,33
468.8855,353.4352,2,44
635.2233,808.7694,3,42
686.2991,257.9529,2,29
241.4024,345.5468,2,23
237.6482,214.8551,2,22
987.5639,487.9574,2,2
120.0035,944.244,3,42
247.9129,60.49906,1,20
994.6305,596.8565,2,23
972.3689,733.8478,3,39
117.0533,452.7423,2,45
978.7485,745.8649,2,9
80.40203,927.9347,3,45
32.99735,361.4669,1,18
294.2876,569.5133,2,29
325.2946,741.6443,2,22
323.7003,407.8928,2,44
305.8118,821.0529,1,31
169.047,194.8969,1,7
543.8859,692.3827,2,4
622.064,733.0772,2,12
381.122,113.5953,2,21
12.86389,488.8068,1,20
534.4651,746.4897,3,9
609.5051,687.0131,2,36
862.7648,70.04844,1,18
308.3398,6.422901,1,12
585.9562,81.08948,1,30
878.8577,602.9461,2,47
17.57508,217.8344,2,35
963.7643,325.7182,2,9
604.0639,785.4928,3,20
65.86212,967.6348,3,44
758.6666,298.6176,3,33
869.6474,926.0692,3,45
862.4604,208.3165,2,13
461.0189,727.0032,2,1
714.4026,255.8656,2,9
153.0181,48.75477,3,46
376.6624,64.59778,1,21
188.0458,457.4334,2,47
256.7795,630.7033,3,47
890.7464,409.4049,2,30
611.1836,240.4733,2,43
161.1096,52.055,1,44
263.6549,864.2844,3,40
516.0176,120.6159,2,44
913.0242,349.7514,1,7
330.7975,863.512,3,30
482.1881,987.4702,3,46
173.814,347.5335,1,38
793.9696,264.9394,2,45
166.4381,715.3781,3,46
179.3923,775.8445,3,1
537.273,937.3208,3,39
821.7601,351.7171,2,23
88.61421,95.49133,1,30
268.8284,820.633,2,11
590.2768,852.2445,2,36
996.3833,42.39032,2,9
489.4646,668.9975,2,9
136.9761,658.0611,2,9
327.4969,53.20664,1,42
251.7923,552.5734,3,18
9.809618,828.478,3,39
946.7433,139.58,2,44
207.5014,43.83909,2,9
930.57,75.75471,1,37
797.7146,479.0897,2,21
44.18677,32.48894,1,42
931.6478,895.0083,2,42
257.1618,899.296,3,33
349.3611,174.0882,2,9
351.2352,176.2541,2,15
919.7605,435.7224,2,9
197.6866,559.1727,2,42
915.0331,367.9841,2,17
87.58434,175.8767,3,16
153.2643,991.6614,3,30
629.4182,337.8242,1,17
127.3949,225.2859,3,31
206.5628,391.6066,1,16
82.66306,853.861,3,9
177.5537,852.6403,3,25
955.1141,92.71559,1,45
663.1248,514.0727,2,7
253.1664,805.8341,2,36
45.52772,746.5169,3,30
573.7236,890.0994,3,28
428.0814,479.9992,1,44
393.4242,4.342102,1,30
710.8618,252.3381,2,9
704.8682,863.3767,2,13
208.1582,456.1119,1,9
416.9163,131.966,1,20
395.1907,626.3042,3,30
156.5678,529.7857,1,28
93.20421,487.9331,3,1
561.4967,416.6126,1,12
332.4314,939.7241,3,14
159.3864,941.1645,3,39
51.7185,502.5925,2,39
389.1939,53.00179,1,30
858.9491,541.2487,2,15
112.9541,431.7416,3,34
219.1173,403.5051,3,17
292.9317,897.3933,3,40
824.5059,964.2255,3,28
390.4867,847.5391,2,15
956.2999,844.7847,2,28
366.4686,598.7991,1,16
198.6576,758.2816,3,21
710.8157,7.45288,1,20
573.4789,556.2391,2,32
217.1193,149.5269,2,7
283.1437,612.3578,3,28
296.933,523.6359,2,36
292.03,584.3022,2,35
300.4801,289.5428,1,18
634.7391,760.2954,2,12
908.9275,470.0982,2,15
575.6227,895.0203,3,39
44.25745,929.9995,3,34
17.68665,337.6854,1,38
26.0415,704.6866,3,34
436.7834,805.1849,3,39
853.0693,74.67834,2,9
239.7345,748.5245,2,39
39.9713,972.5358,3,7
268.923,767.5935,3,34
288.2213,201.4744,2,19
525.4659,885.8566,3,31
169.1492,790.3511,3,28
674.4814,995.7999,3,39
444.1839,97.06174,2,15
550.3249,783.9788,2,9
800.7121,469.3109,2,9
136.6518,556.286,2,45
791.5397,807.1142,2,19
385.8656,517.6567,2,9
563.7929,947.1451,2,22
816.1585,329.8967,2,1
317.97,214.5906,2,2
108.4858,819.5446,3,30
24.70027,282.9121,2,12
356.3044,877.9709,3,13
385.811,907.2395,3,46
984.2298,617.5104,2,11
929.0431,907.3356,2,9
631.6093,709.2798,3,30
721.0301,126.9112,1,16
188.1587,109.186,1,44
914.7512,509.8108,2,12
861.3203,693.7243,3,26
401.4203,984.7707,2,44
641.2007,581.1325,2,36
7.580734,578.8807,3,39
883.3411,860.7894,2,9
418.0168,304.1678,1,7
871.1972,422.3259,2,32
694.4606,159.4638,2,9
486.6804,397.8879,2,2
451.4184,498.7047,3,34
8.094864,265.4591,3,3
880.6882,465.4859,2,19
903.5037,104.1929,1,42
559.465,356.7024,2,15
737.3298,838.8934,3,6
882.1625,583.5655,2,15
661.9893,415.7715,2,12
205.1024,478.8014,1,30
265.5115,518.0804,3,14
327.7179,406.7218,2,15
870.5122,550.123,2,1
357.8919,894.3922,3,39
556.9415,343.5704,2,15
154.2053,190.1134,1,7
535.8804,605.5439,2,43
74.67897,382.2143,2,19
438.8672,511.8729,3,45
105.0952,720.8495,3,34
865.9492,699.931,3,45
542.7231,358.8284,1,38
209.5033,224.0054,1,21
495.0073,985.0625,2,9
396.8294,888.6783,3,45
469.0379,7.516085,1,45
899.3372,777.1048,2,4
432.328,639.2894,3,34
883.1743,931.0304,2,9
0.5841404,364.0508,3,39
746.5889,889.2444,3,34
567.2969,821.2955,3,34
707.1353,201.2069,1,7
217.1443,252.3121,2,43
532.7241,433.5874,2,7
55.25974,397.7152,1,5
380.3355,155.1977,2,32
180.7126,544.4323,3,33
408.5949,692.4257,2,21
886.8123,629.6706,3,28
704.5108,625.7618,2,29
151.3813,331.9452,1,28
348.2381,189.5142,2,19
615.5208,940.4597,3,42
667.8625,957.0832,3,39
740.4844,841.874,2,15
540.096,463.5303,2,15
74.43485,725.5368,3,30
587.9002,916.597,3,40
648.9483,883.1706,2,9
494.7075,560.5689,2,23
837.6773,376.4454,3,33
597.7189,469.8131,2,36
761.4829,112.5494,1,20
359.9118,666.2504,3,46
601.158,426.0058,3,30
885.1485,880.2011,3,34
750.0675,906.4682,2,35
333.9874,762.9931,2,9
691.0102,77.42417,1,38
748.1023,693.1894,2,19
319.0424,509.8201,2,22
606.9913,854.9337,3,34
140.8018,34.22163,1,44
223.2311,44.52791,1,16
979.9516,667.9655,2,2
924.6088,510.1404,3,47
751.7185,810.7836,3,25
800.556,11.98218,2,12
186.1982,865.8412,2,44
224.5217,333.2932,1,38
185,599.8767,2,15
174.888,329.3122,1,31
436.3138,148.9896,2,2
452.8164,455.3109,2,23
318.9106,139.358,2,4
945.8187,198.6591,1,45
509.6793,329.8051,2,15
582.4549,69.05544,1,28
95.45269,382.1204,1,7
592.5625,467.888,2,32
518.9326,511.3381,2,17
954.6029,475.5931,2,11
838.1978,812.6483,3,45
94.76948,383.4629,3,7
12.33491,127.9862,3,22
137.1755,892.7149,3,46
229.4074,455.3518,2,21
610.6177,308.1196,2,19
620.2464,14.9276,1,41
44.48247,656.9033,2,15
966.2957,943.8517,3,39
462.88,987.8694,3,39
371.6523,836.5988,3,44
394.1553,506.0447,2,21
764.1783,569.5945,2,15
169.2202,626.1748,3,30
728.392,570.6979,2,44
882.3893,703.8813,2,44
976.4858,920.0831,2,15
244.8207,909.214,3,25
824.5636,334.7142,2,13
941.3402,817.5314,2,45
694.4092,44.85328,1,28
549.3656,831.6365,2,35
183.9993,13.19649,1,37
754.7725,326.8045,2,1
987.8701,945.9613,2,44
375.6637,663.7762,3,3
500.6571,93.36652,1,16
309.3732,78.8346,1,30
298.7065,602.7834,2,22
978.7599,598.2712,2,32
427.44,823.121,3,39
973.2766,345.0285,2,32
92.55793,429.1847,3,44
779.4205,454.8717,2,7
461.824,895.2364,2,36
34.70481,255.0353,2,7
533.6368,142.778,1,49
78.92806,794.2676,2,32
861.2539,315.9282,1,7
86.79828,845.7273,1,44
275.5029,322.8631,1,5
370.4066,243.6902,2,9
315.8447,204.0055,1,7
474.3483,734.9183,3,47
800.5882,528.4176,3,34
232.7052,39.94847,2,11
16.16809,813.1073,2,22
664.8608,114.8832,2,15
770.2061,119.5516,1,16
324.6715,766.5681,2,22
881.0285,841.6076,2,44
994.2133,32.49158,2,47
247.7062,451.1313,1,20
47.13069,426.5,2,15
901.8432,826.4232,2,12
737.3287,325.6242,2,7
893.1817,946.212,2,15
1.086422,334.6071,1,21
901.0122,444.9319,2,9
944.9,449.2153,2,28
514.8396,902.5459,3,40
769.584,884.3375,3,25
935.9409,41.1386,2,22
263.9391,859.6519,3,46
745.1549,460.1539,1,9
297.9027,627.5518,2,45
435.5671,920.5529,3,31
149.9286,239.7852,1,16
536.8171,973.793,2,19
432.854,86.14777,2,15
573.8975,653.6627,3,6
228.789,893.0398,3,46
30.04925,107.3452,1,33
341.3212,957.9232,3,25
658.1361,44.45405,1,9
372.0332,997.1017,3,34
750.7168,876.3781,2,9
793.5539,363.0528,2,1
683.7016,105.7183,2,46
400.7373,255.683,1,16
500.9588,41.356,3,25
34.3492,451.8109,3,45
603.9005,757.4318,2,21
829.3937,68.236,1,49
991.9305,203.0205,2,2
976.0733,350.066,2,21
752.0773,535.0657,2,35
357.8922,718.2335,3,33
220.049,189.9461,1,20
825.9278,109.45,2,11
4.013286,653.1218,3,39
26.95925,360.1414,3,17
837.9593,133.3419,2,21
876.7954,675.129,2,37
745.0676,681.2359,2,9
404.9179,956.0506,3,45
551.2312,473.437,1,33
142.0976,69.20114,1,48
259.3519,864.0822,3,1
535.3831,636.9106,2,2
807.0369,660.8005,2,29
130.0825,857.4354,3,6
56.82902,225.5475,1,5
182.6219,982.4736,3,45
933.8984,786.4617,2,13
51.68968,242.0081,1,20
504.4541,674.5888,3,40
329.3587,557.5833,3,34
106.4624,629.1604,3,39
941.7051,825.9053,2,1
450.3838,993.6166,3,25
451.7796,92.40323,1,28
151.3383,14.83332,1,35
876.0179,214.5048,2,32
190.721,678.8472,3,42
722.0262,666.8791,1,5
205.9026,334.2254,1,14
841.6634,946.8889,2,19
726.5166,286.4663,1,45
237.525,415.0913,2,43
172.3322,266.3107,2,15
970.399,991.1634,2,4
437.4088,340.0069,1,44
654.2536,532.4289,3,38
5.723823,842.9639,3,45
277.2813,31.96597,1,16
625.9385,134.7062,1,44
49.01228,616.6899,3,10
184.9934,267.2423,1,21
668.3486,404.0679,2,13
110.248,743.1131,3,30
543.2484,913.5091,3,46
200.2385,159.0282,1,25
472.9618,956.0125,2,28
64.11344,458.9768,3,14
73.27722,778.4753,3,40
174.2871,519.1149,1,28
898.791,801.5969,2,39
576.9929,561.2328,1,16
867.1269,106.603,2,4
218.9651,163.4231,1,48
161.851,499.1412,3,3
475.4832,863.9536,3,40
474.0826,507.7795,1,45
692.1919,406.6289,2,45
859.2516,942.1459,2,9
221.8782,912.1736,3,46
879.9203,883.8528,2,35
601.7811,399.747,2,7
65.63491,154.9044,2,9
537.5941,954.7567,3,38
551.0449,6.335167,1,28
218.406,524.9832,1,31
947.3691,435.7423,1,33
116.903,696.4297,3,39
498.4938,990.1667,3,17
162.0951,949.8225,3,1
14.27884,583.6234,2,7
481.0689,989.181,3,37
692.7457,466.9463,2,45
997.0564,454.0787,2,15
44.98084,366.0116,3,45
95.47635,711.0907,3,33
783.6674,999.8059,3,46
174.575,128.6907,3,39
903.5744,577.4165,1,3
199.9138,64.58431,3,45
224.8589,748.2264,3,3
618.7657,987.4985,2,46
99.06306,226.2473,3,34
802.3999,479.452,2,15
148.3083,482.5699,3,25
489.7728,58.15088,1,5
383.1141,215.6782,2,22
581.7164,590.6209,2,15
821.6449,502.341,2,42
464.5582,500.2642,2,28
127.7283,342.9097,1,5
613.6366,332.4901,1,30
474.1464,13.67577,1,44
27.33415,737.1994,3,45
838.7338,868.1519,2,12
559.965,840.7524,3,40
135.6153,43.57235,1,14
435.1137,945.0129,3,39
828.5681,973.0088,2,39
530.7663,18.62826,1,18
833.8145,691.2189,2,15
79.69761,351.2937,2,12
532.7917,509.5778,2,47
311.017,82.53539,1,28
806.877,347.5635,2,35
919.2841,236.4863,2,44
915.0111,219.0381,2,15
180.5925,69.23809,1,18
987.2716,428.5801,2,21
842.1199,612.4136,1,30
132.0363,81.49029,1,38
345.7077,829.6566,3,25
248.3333,290.0428,2,39
504.5948,473.0375,3,7
62.57547,628.1282,3,40
249.2775,969.8117,3,28
1.910252,827.9367,3,46
679.4227,689.9537,2,35
366.2244,911.5781,3,46
985.539,983.9926,3,45
826.8635,802.1428,2,43
53.69379,280.3776,3,38
363.969,597.0476,3,41
143.4528,254.5738,1,44
281.9488,46.36913,2,1
354.77,32.27713,3,22
764.7237,287.8703,1,21
480.0062,685.7104,3,9
617.0884,375.0458,1,44
460.5498,268.9228,1,1
400.2585,416.3006,1,16
629.7096,61.23053,1,38
835.9979,561.4591,2,47
34.00278,594.1461,1,49
280.8276,205.7077,1,28
969.8655,566.4884,2,23
280.3816,865.288,3,38
685.2814,478.9182,3,37
58.08407,967.6096,3,30
167.1318,324.0553,2,21
272.6089,844.3844,3,38
304.7156,706.6414,2,9
908.5537,974.1794,2,15
111.9775,307.8599,2,44
155.1505,105.2033,1,5
449.7521,633.7217,2,32
692.5584,831.9784,3,22
3.453897,582.2157,1,30
34.15928,35.94691,1,21
605.4948,230.6323,2,15
705.4702,316.0663,2,9
619.0677,81.65414,1,7
279.6038,605.5776,3,34
766.3317,539.9923,2,2
672.0895,916.3562,3,18
616.8166,429.6875,2,17
882.1526,415.6807,2,15
126.413,795.0204,3,45
892.7658,81.90583,1,16
421.964,854.2012,2,7
475.6333,765.0759,1,46
462.9172,160.0105,2,9
199.9479,108.8952,1,16
311.3464,64.56167,1,9
54.38214,426.5164,3,33
641.0336,254.5752,2,13
856.0506,836.1326,2,44
121.2008,999.5706,2,22
593.4909,880.3275,3,45
873.0272,704.022,2,17
63.09593,991.6353,3,30
84.00241,71.64826,1,30
399.3471,325.3973,1,3
4.169488,380.5343,1,31
744.7957,196.4802,1,34
955.3096,595.9995,2,19
387.756,228.4863,2,39
851.5457,5.329166,2,32
804.857,837.422,2,44
93.11375,247.4319,1,20
873.6857,349.1443,2,22
207.9568,112.6427,2,28
211.9233,390.1137,2,13
580.1375,283.6026,2,47
652.7941,424.9179,2,15
967.8838,866.1131,2,32
484.6214,333.3986,2,7
554.6339,774.2405,3,33
451.9137,342.3937,2,27
979.7716,6.202433,1,44
626.7534,419.4254,2,45
640.6026,928.2639,3,38
411.2316,517.4164,2,9
510.1166,693.402,3,47
307.2811,839.1595,2,11
356.0404,200.2649,2,7
94.76265,528.5312,2,18
105.3378,993.5772,1,33
698.3939,851.6953,3,2
504.5228,638.7447,3,38
689.9241,830.0543,3,25
350.8377,655.4812,3,40
485.0191,955.0473,3,45
908.2316,977.1396,2,22
804.7977,663.2005,2,1
649.3777,283.4949,1,18
661.0814,631.397,2,35
304.0478,213.6219,1,30
780.9176,849.5499,2,28
546.5144,755.972,2,30
479.2451,874.2069,2,43
414.9514,807.7497,2,12
815.0611,447.1901,2,2
48.52804,33.07641,1,38
529.5701,580.0621,2,9
974.4113,14.15734,1,42
522.6369,422.3474,2,43
743.2905,635.9657,2,36
572.2202,122.6797,1,21
214.0236,961.8952,3,33
796.1173,444.602,2,30
829.5658,957.4836,2,19
444.4497,385.7637,2,39
8.081058,566.301,3,44
642.1751,133.7067,2,12
75.3718,641.1224,3,17
817.5091,435.626,2,30
399.759,764.1127,2,32
182.1096,284.0735,1,33
93.99275,177.1711,1,7
873.5656,302.4109,2,9
63.77383,104.8842,1,20
147.4387,112.1703,1,33
340.1341,836.847,3,45
501.4232,360.6174,3,7
156.1838,806.3847,3,25
232.5304,175.9322,1,30
877.5538,230.3438,3,30
190.2164,932.0541,3,40
206.5088,737.2064,3,39
172.8584,414.8103,2,7
919.3756,862.9966,2,4
778.2006,643.5524,2,44
257.4256,18.15035,1,40
2.911099,607.4618,3,30
416.1159,677.0978,3,29
244.0428,476.9226,1,20
573.7092,45.46797,1,26
942.8976,187.1916,2,15
368.9665,743.9859,3,18
691.4757,143.4078,1,44
546.8518,78.35447,1,30
623.6894,326.2903,1,30
891.7728,909.4329,2,35
760.0701,756.3247,2,19
534.4711,145.2353,2,28
927.5605,566.603,2,9
309.8257,673.4095,2,9
251.5968,969.2728,3,28
742.7654,909.8808,2,39
125.382,968.0537,3,47
721.316,754.556,2,28
261.6592,360.7302,1,18
875.4768,777.5941,1,5
158.8518,97.82362,1,21
62.40098,712.0559,2,19
83.02573,43.17252,1,21
496.855,959.0815,3,30
762.7347,309.826,2,7
233.0292,536.5533,1,49
594.591,459.9146,2,12
5.333722,91.53066,2,32
546.3644,519.8137,3,31
483.173,640.2772,2,45
152.4682,362.0927,1,21
839.0813,64.30643,1,4
18.56172,547.0896,2,9
559.4839,366.6339,1,7
34.97604,871.7575,3,45
202.1526,740.0851,3,33
372.8728,214.3894,3,45
161.0609,418.266,1,4
185.0144,262.6462,1,16
67.09945,903.3903,3,25
775.0681,516.8291,1,18
519.1062,991.8239,3,39
964.4473,169.154,1,4
902.493,501.902,2,15
60.51346,87.13618,1,38
641.4696,44.3776,1,13
459.9004,896.4786,2,17
277.2382,830.9022,3,25
659.9019,90.22275,1,7
405.5333,805.7639,2,12
482.1415,286.6913,1,28
263.3576,467.0346,3,28
832.9094,899.9081,2,9
361.8754,890.6947,2,17
968.8114,991.6886,3,29
169.3162,549.9026,2,39
33.39531,26.88871,1,20
193.4271,231.0505,2,22
657.638,132.7912,1,3
350.8487,993.7665,3,47
239.8667,104.6715,1,34
743.018,798.2771,2,28
973.0346,768.8042,2,9
571.3762,147.8944,2,19
941.2286,734.4365,2,15
733.8482,457.9606,1,44
346.5422,198.1586,1,16
926.6896,810.1277,2,37
824.1846,860.8281,2,39
358.5886,369.4556,1,44
149.08,792.6497,3,40
483.1283,931.5788,2,12
3.966125,312.2325,3,9
771.7333,251.4833,2,30
651.8397,945.8101,3,38
835.2167,859.5194,3,30
852.7978,495.9995,2,29
580.446,647.7668,2,29
873.2567,168.6355,2,43
726.7655,802.6712,2,36
240.467,636.8537,3,7
611.458,438.4289,2,9
955.0694,577.4663,2,37
622.2232,218.7758,2,28
86.5904,478.614,3,3
587.2218,517.6217,1,16
401.6275,450.2463,2,19
592.8857,160.5917,2,39
451.3224,119.6202,1,20
435.7036,623.816,3,33
446.5393,730.0782,2,22
132.0825,158.8674,1,25
108.8589,234.7761,2,47
290.9056,397.2919,2,29
658.6281,449.6824,2,39
839.5405,828.6971,2,35
291.7922,932.7932,3,3
23.15945,14.76839,1,21
791.748,343.0556,2,15
395.2548,780.491,3,27
605.4028,489.7604,2,47
612.2773,409.3328,2,35
894.8089,260.3189,1,28
479.9148,423.6856,2,11
425.3618,960.2517,3,45
849.132,846.1735,3,46
921.4005,710.4259,2,32
407.6188,747.7963,1,16
241.9198,692.0111,3,30
329.4317,501.598,3,10
604.1228,32.15191,2,44
156.3957,118.0327,1,7
470.6407,547.3454,1,21
959.1892,824.0997,1,44
829.92,815.0778,2,1
731.3416,648.6783,3,17
264.6643,36.85451,1,18
8.928802,592.7209,2,12
